dead,2
uncared,2
resentful,2
suprised,2
exotic,2
meager,2
useful,2
enough,2
focused,2
creeped,2
concerned,2
crowded,2
top,2
magical,2
educated,2
popular,2
foster,2
prestigious,2
Loud,2
suitable,2
uninsured,2
menial,2
bourgeois,2
wonderful,2
unclean,2
canned,2
rainy,2
posh,2
hilarious,2
natural,2
squalid,2
delighted,2
devious,2
hooky,2
skilled,2
bare,2
gullible,2
confident,2
optimistic,2
cheery,2
depressed,2
fastest,2
seedy,2
pornographic,2
glad,2
sensitive,2
personal,2
enraged,2
weekly,2
online,2
unavailable,2
caring,2
fearless,2
dressed,2
sentimental,2
presidential,2
aeronautical,2
commercial,2
lost,2
high-powered,2
unreasonable,2
fun,2
invincible,2
unattractive,2
stark,2
dear,2
attracted,2
trans,2
ashamed,2
maternal,2
nurturing,2
helpless,2
tempered,2
sharp,2
sober,2
blind,2
political,2
pretty,2
rough,2
opposite,2
expensive,2
heavyset,2
miserable,2
catty,2
decorated,2
charismatic,2
persuasive,2
afaid,2
steady,2
ruthless,2
advanced,2
lead,2
green,2
rebellious,2
frustrated,2
dependent,2
child-like,2
painful,2
unusual,2
brained,2
handicapped,2
unintelligent,2
furious,2
anymore,2
Violent,2
psychotic,2
paranoid,2
abled,2
brave.,2
bearish,2
honest,2
industrious,2
Floridian,2
warm,2
well-behaved,2
mild-mannered,2
barbed,2
clueless,2
thankful,2
funeral,2
excessive,2
obscene,2
gaudy,2
crappy,2
fitting,2
rampant,2
devastating,2
Amish,2
2nd,2
early,2
strict,2
several,2
liberating,2
nomadic,2
fiery,2
hysterical,2
fake,2
racist,2
unpatriotic,2
unsafe,2
stubborn,2
abusive,2
vain,2
obsessed,2
bisexual,2
apt,2
abnormal,2
risky,2
dare,2
unfortunate,2
severe,2
themed,2
ridiculous,2
positive,2
artistic,2
thick,2
superior,2
illogical,2
ambiguous,2
tallest,2
liberated,2
nauseous,2
obese,2
stale,2
burly,2
hairy,2
sketchy,2
married,2
figured,2
bothered,2
funny,2
atheist,2
richer,2
tense,2
dishonest,2
compassionate,2
charitable,2
spiteful,2
certain,2
inferior,2
happiest,2
Buddhist,2
moral,2
humongous,2
rotten,2
valid,2
mass,2
scarlet,2
prayers',2
sacrilegious,2
ancient,2
total,2
foreign,2
weary,2
unnecessary,2
menacing,2
neurotic,2
loyal,2
extreme,2
bald,2
selfish,2
qualified,2
classical,2
rowdy,2
rambunctious,2
exhausted,2
disrespectful,2
asleep,2
Middle-aged,2
feeble,2
worthless,2
experienced,2
picky,2
willing,2
open,2
minded,2
progressive,2
dangerous.,1
Texan,1
latino,1
caucasian,1
dark-skinned,1
light-skinned,1
colored,1
involved,1
noisy,1
curious,1
ok,1
middle-eastern,1
aristocratic,1
haired,1
considerable,1
upscale,1
upper,1
pampered,1
overeducated,1
detective,1
private,1
urban,1
run-down,1
Small,1
Successful,1
ample,1
homely,1
blue,1
well-off,1
privileged,1
ghetto,1
ramshackle,1
degenerate,1
corporate,1
dainty,1
transgender,1
glassed,1
Titanic,1
sweet,1
sickly,1
able-bodied,1
studious,1
Psychotic,1
prodigy,1
down,1
disabled,1
nondisabled,1
paraplegic,1
sound,1
superb,1
cerebral,1
sane,1
well,1
undocumented,1
laziest,1
smartest,1
Nigerian,1
Vietnamese,1
natural-born,1
Mongolian,1
legal,1
Dutch,1
Northern,1
Arab,1
Pakistani,1
Scottish,1
Syrian,1
Saudi,1
Arabian,1
Australian,1
spoiled,1
French,1
etero,1
lesbian,1
perverted,1
tiny,1
monstrous,1
smallest,1
vegan,1
Slim,1
Big,1
disfigured,1
trim,1
shortest,1
underweight,1
sturdy,1
stern,1
light,1
cute,1
Short,1
Tall,1
slight,1
scrawny,1
buff,1
plastic,1
Mormon,1
cathloic,1
jew,1
Catholic,1
jewish,1
Arabic,1
Hindu,1
Lutheran,1
Chistian,1
Wiccan,1
unitarian,1
Elderly,1
younger,1
eighth,1
Same,1
youngest,1
oldest,1
80th,1
30th,1
post-game,1
adult,1
